,hours_machine,idle_percentage,operating_percentage,total_fuel,gal_hour,shovel,performance,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2641,10.352,30.45135938,85.90254919,122.765913518,2.596099077,Sany 320-1,244.3,68.85,8964.6,6,2,1,4,71.0,36,28,31.0,32.8
2642,8.088,17.7921453,79.74196779,52.530993896,4.848584073,JCB 390-10,229.0,68.85,5511.1,5,2,1,3,56.0,97,0,32.8,3.2
2643,22.148,11.36607102,84.06591531,232.46,12.021778427,LiuGong 349-6,88.0,392.024,15436.0,11,1,1,6,457.0,71,68,161.0,0.0
2644,5.002,15.0,85.0,19.125,3.8235,Sany 320-2,113.7,357.0,11226.0,6,1,1,4,288.0,65,27,173.0,6.8
2645,16.014,16.34011362,90.47532594,40.076500166,3.512964053,JCB 390-10,111.3,68.85,10258.8,8,1,0,5,296.9,48,52,31.0,1.8
2646,10.036,24.41448431,100.0,70.305495441,10.439598467,XCMG 336-3,212.5,127.957,5058.4,7,2,1,4,56.0,96,45,90.8,1.4
2647,21.834,26.07245262,73.46131652,91.728696026,10.34273471,Hidromek 390-4,185.4,511.768,15436.0,10,0,1,5,457.0,13,68,280.0,0.0
2648,10.449,34.73407252,87.56116946,67.898552862,2.982407789,XCMG 336-3,189.5,135.454,7351.1,4,1,1,2,109.7,63,0,103.7,62.9
2649,11.64,13.46466924,88.03372476,90.548883697,7.238122648,Hidromek 390-4,235.9,206.59,4496.0,9,3,0,3,56.0,35,32,31.0,25.2
2650,11.761,8.08213456,92.50219276,70.625179361,9.218477941,Sany 320-2,185.0,68.85,4020.5,10,2,1,2,141.1,35,0,46.7,7.9
2651,11.1,9.84715896,86.61719777,171.591272152,5.410153452,XCMG 336-3,367.2,204.595,10728.9,6,1,1,4,345.8,81,53,83.9,7.0
2652,2.4,8.3,91.7,20.3,8.3,Hidromek 390-9,189.9,291.55,6029.0,7,2,1,2,141.0,62,29,63.0,0.0
2653,9.4,9.6,90.4,86.4,9.1,Hidromek 390-9,138.1,210.375,8466.0,9,2,1,4,217.0,41,33,126.0,14.4
2654,9.417,16.57227581,32.6335857,16.028929976,2.379993017,JCB 390-10,213.3,97.46,7040.7,5,3,1,3,56.0,45,9,67.9,0.2
2655,6.399,22.76507643,71.46755619,79.311071142,8.845890778,XCMG 336-3,239.6,68.85,10320.1,9,3,0,3,71.4,14,0,31.0,1.0
2656,5.896,6.49692983,83.64399492,8.219410484,9.015654614,JCB 390-10,211.2,97.636,7143.3,6,3,0,3,205.1,37,0,31.0,1.2
2657,9.55,9.77672442,88.55838433,51.648834624,11.112380231,Sany 320-2,406.7,68.85,6483.9,10,2,1,3,56.0,46,0,31.0,62.9
2658,9.271,7.02319427,70.0957066,85.2215711,8.628347214,XCMG 336-3,201.3,68.85,10225.7,8,3,0,3,149.9,43,23,58.7,2.9
2659,9.817,17.397149,91.30512481,232.46,5.939353866,Sany 320-2,100.8,98.743,10624.4,4,3,1,3,457.0,74,31,31.0,55.8
2660,9.236,30.0,70.0,25.7499,2.788,Sany 320-1,202.5,156.825,6938.0,10,1,1,1,312.0,29,29,31.0,0.0
2661,10.215,17.86674274,78.84293147,54.223901016,9.618453495,Sany 320-1,211.5,205.985,8114.3,6,1,0,2,56.0,71,38,31.0,3.3
2662,14.864,9.88590149,83.60839931,116.313133409,11.704180948,Hidromek 390-4,355.2,296.562,15436.0,10,0,1,6,457.0,0,33,247.1,1.1
2663,14.091,9.99958361,83.76092548,77.003174748,14.3591,XCMG 336-3,173.5,411.419,14802.7,11,3,1,5,357.4,14,68,280.0,0.0
2664,11.681,12.93556129,92.96171154,57.526275617,11.665697041,LiuGong 349-6,206.0,68.85,6105.4,8,1,1,6,164.4,54,37,31.0,12.7
2665,8.794,11.0,89.0,97.1249,11.0445,LiuGong 349-6,367.4,149.175,6473.0,7,2,1,3,124.0,52,32,95.0,0.0
2666,9.093,14.66452414,95.82685402,75.211277066,13.350454123,Hidromek 390-4,461.3,148.343,10348.2,10,1,1,2,199.5,57,15,35.7,2.5
2667,16.1,17.4,82.6,130.5,8.1,Hidromek 390-9,31.7,198.9,9906.0,8,0,0,5,277.0,0,0,213.0,39.1
2668,7.93,15.96933179,60.79272033,23.682854463,7.355924837,XCMG 336-8,210.3,98.561,9320.6,6,3,1,3,106.1,46,22,51.0,28.4
2669,12.6,51.20125089,94.18228114,91.82014752,10.582951916,LiuGong 349-6,109.6,68.85,8094.8,6,1,0,3,91.2,76,19,31.0,0.0
2670,10.878,10.36110718,96.52482938,0.8,10.795992812,LiuGong 349-6,82.9,111.976,3363.4,7,2,1,5,56.0,44,9,31.0,5.5
2671,10.808,28.33621372,94.80451467,106.759624417,4.049152479,Hidromek 390-4,185.8,84.101,5520.7,5,3,0,3,58.5,55,5,110.8,19.8
2672,10.973,20.94698772,78.54599163,45.659029504,2.678330719,JCB 390-10,206.6,146.559,7151.2,5,3,1,2,56.0,58,22,33.3,37.2
2673,18.751,7.0,93.0,77.25,4.1198,Sany 320-1,202.5,522.75,11913.0,7,1,1,6,177.0,45,42,264.0,0.0
2674,9.821,14.29552047,79.4507468,147.842667755,5.842649763,LiuGong 349-6,286.7,512.159,15436.0,8,0,1,5,457.0,66,60,174.5,0.6
2675,8.954,11.30172727,100.0,73.743411074,11.211522339,Hidromek 390-4,301.8,186.799,4992.4,7,1,1,5,145.1,75,32,64.4,1.3
2676,16.007,12.48090435,76.62329247,91.998521965,14.3591,LiuGong 349-6,296.2,314.357,15436.0,11,1,1,6,457.0,71,64,188.4,0.0
2677,7.563,9.62534288,87.59394161,135.815633838,8.935072533,Sany 320-1,201.5,209.839,7426.0,4,2,1,4,102.9,98,32,31.0,0.0
2678,9.1,6.6,93.4,88.7,9.7,JCB 390-10,193.4,156.825,6938.0,10,1,1,1,312.0,29,29,31.0,0.0
2679,9.716,38.25392463,69.11937588,120.196040815,5.761037422,Sany 320-2,196.4,196.865,3162.0,7,3,1,3,56.0,98,18,44.9,35.0
2680,0.2,50.0,50.0,0.8,3.2,Hidromek 390-9,189.9,149.175,7029.0,8,3,0,4,193.0,71,0,90.0,39.3
2681,12.294,22.07093126,88.07616868,62.076291002,1.969533756,Sany 320-2,224.6,92.64,9479.9,5,3,0,3,56.0,98,0,83.2,14.5
2682,19.983,10.78152824,90.75731849,204.082387956,12.117569693,LiuGong 349-6,227.0,506.939,15436.0,8,1,1,4,457.0,13,68,191.1,0.0
2683,8.16,16.33044246,89.81891986,39.186790236,4.79571358,Hidromek 390-4,205.2,68.85,3420.6,10,2,0,2,56.0,98,14,139.5,10.3
2684,8.957,72.89064344,89.95235642,53.361096967,9.326142062,JCB 390-10,142.3,83.635,4980.3,5,1,0,3,89.1,46,20,31.5,1.8
2685,16.052,2.76037204,89.17301846,205.556778765,11.205286497,Hidromek 390-9,277.7,169.863,5884.6,7,0,1,5,83.8,98,42,43.4,0.0
2686,10.867,33.41951273,92.36128912,90.240308829,10.094548498,XCMG 336-3,192.4,86.309,6759.2,9,3,0,3,139.1,94,30,31.0,52.7
2687,12.894,16.29871795,88.27021201,152.960213309,9.815453756,Hidromek 390-4,178.9,299.073,15436.0,11,1,1,5,457.0,0,32,205.6,0.0
2688,21.526,28.87585523,96.49941001,232.46,4.766608908,Sany 320-2,138.4,324.147,15436.0,9,0,1,5,409.8,10,11,174.0,2.5
2689,15.363,9.65466379,85.81923651,114.417354683,3.742100613,Sany 320-1,145.8,315.338,12187.0,6,1,0,4,457.0,79,50,31.0,0.0
2690,6.596,25.0,75.0,21.0001,3.1837,Sany 320-1,150.0,89.25,3162.0,7,1,1,4,76.0,13,9,55.0,5.8
2691,17.076,11.76432876,100.0,108.004371993,10.791683924,Sany 320-2,113.4,526.717,12616.5,9,0,1,3,457.0,0,46,163.1,0.4
2692,10.004,19.80955215,100.0,110.309602873,1.328617688,Hidromek 390-4,381.4,68.85,3595.1,6,3,1,3,56.0,94,0,31.0,62.9
2693,11.173,8.62954934,91.87800478,89.274305743,12.739254457,JCB 390-10,284.2,138.436,8022.5,11,2,1,4,349.8,94,0,113.6,4.7
2694,11.558,17.877093,91.63268689,85.485048121,10.017110594,Sany 320-2,211.2,68.85,6568.3,5,3,1,4,56.0,55,26,39.9,10.8
2695,10.508,12.39973597,89.16071613,76.120746553,11.593250926,Sany 320-1,151.0,232.914,15070.7,9,0,1,6,219.0,69,33,263.4,0.0
2696,12.15,13.1299532,92.17570705,232.46,8.158435371,LiuGong 349-6,37.0,382.115,15436.0,8,0,1,3,457.0,2,7,197.0,0.0
2697,16.8,8.9,91.1,151.8,9.0,Hidromek 390-9,151.6,410.55,12355.0,8,0,1,5,318.0,0,55,230.0,0.0
2698,8.855,5.18188968,83.78329266,70.482837852,11.998888491,JCB 390-10,185.9,124.65,7277.0,9,2,1,3,164.6,88,19,107.1,45.4
2699,17.6,11.9,88.1,152.6,8.6,Hidromek 390-9,189.9,181.05,9164.0,6,0,1,6,189.0,0,35,202.0,1.0
2700,8.409,5.39213098,28.21954633,40.503551234,12.195774948,Hidromek 390-4,208.9,68.85,4342.5,10,1,1,1,222.2,39,8,54.8,0.7
2701,10.433,82.0,51.65483011,211.38388439,4.784268304,LiuGong 349-6,237.2,78.404,9909.0,7,3,1,4,149.0,98,34,252.3,14.6
2702,11.656,18.67580809,81.22474177,140.468214195,14.3591,LiuGong 349-6,196.9,68.85,11829.8,5,1,1,6,167.5,9,41,86.7,0.0
2703,18.602,23.4084359,86.01915514,81.740357457,12.164729143,LiuGong 349-6,106.6,304.39,8465.3,11,1,1,5,258.2,9,39,271.4,13.8
2704,8.827,31.84695384,83.3302657,64.561806312,7.595648479,Sany 320-2,210.4,314.937,6994.6,8,0,1,1,248.3,9,9,31.0,2.4
2705,8.95,20.55932015,83.63046474,14.789481817,11.521109626,LiuGong 349-6,197.2,68.85,7888.8,8,1,1,4,56.0,53,30,31.0,3.1
2706,21.76,6.58749561,91.98220469,6.838536972,11.891798761,XCMG 336-8,201.5,68.85,8802.6,9,0,1,3,457.0,69,23,31.0,0.3
2707,11.937,22.4256295,89.31717053,44.218765946,11.732011611,XCMG 336-3,191.1,157.747,3797.1,6,2,0,3,317.2,45,19,50.6,1.2
2708,5.12,7.74050842,70.22785882,82.678561047,10.194501754,Hidromek 390-4,343.1,77.591,8791.4,10,1,1,5,204.2,41,22,160.3,0.0
2709,9.507,22.28765482,91.64396043,75.510601094,11.551729257,Hidromek 390-9,385.3,133.768,9111.7,6,0,1,4,235.2,98,42,91.0,2.5
2710,7.193,16.25469815,94.83751029,217.838128991,12.266827083,LiuGong 349-6,327.5,103.856,7326.6,11,1,1,6,380.7,59,15,175.3,3.8
2711,10.401,1.6237973,92.01036282,73.540237973,10.978445997,Sany 320-1,177.3,68.85,6979.5,7,2,0,3,153.2,88,9,102.8,0.0
2712,10.155,22.52297374,81.38545679,35.07035286,11.920330963,XCMG 336-3,505.3,108.046,10097.4,6,0,1,2,60.5,62,4,94.3,1.8
2713,10.243,21.59936444,86.41611389,78.150757385,6.739654137,JCB 390-10,194.3,138.639,5963.5,6,2,0,2,56.0,52,1,31.0,14.2
2714,20.906,17.74190701,83.10964884,232.46,8.873234683,Hidromek 390-4,177.5,311.313,15436.0,8,1,1,6,457.0,91,48,202.3,1.8
2715,9.086,12.60133889,89.93380348,10.074893143,8.979148497,XCMG 336-8,186.4,117.542,3556.2,4,1,1,4,99.4,98,28,124.8,1.8
2716,19.5,23.7,76.3,189.15,9.7,Sany 320-2,162.0,251.175,13027.0,9,1,1,6,325.0,44,43,223.0,0.0
2717,9.038,20.80739315,18.0,66.770855832,6.066706118,Sany 320-1,221.1,132.461,9839.7,10,2,1,1,321.8,78,44,31.0,4.4
2718,5.596,10.51898237,84.64162251,83.752976308,4.192102211,Sany 320-2,202.5,68.85,7423.7,6,2,1,1,162.7,94,18,49.0,42.8
2719,10.569,14.19346716,75.81890805,19.752612984,4.077525273,JCB 390-10,55.4,118.856,6714.5,6,0,0,3,158.1,54,39,31.0,16.5
2720,20.906,22.59299295,79.15039488,81.336640163,11.643919409,XCMG 336-8,146.5,206.351,10017.3,10,2,1,4,182.5,30,44,31.0,7.5
2721,8.542,16.05376829,18.0,53.409164623,6.734267063,XCMG 336-3,215.1,68.85,6958.0,7,2,1,4,56.0,61,2,53.4,0.0
2722,8.759,31.05007934,85.51338779,79.096996778,8.11898962,LiuGong 349-6,189.7,68.85,8834.1,8,2,1,4,416.0,53,17,137.6,50.2
2723,18.028,16.4843871,73.20798681,232.46,12.674774578,LiuGong 349-6,186.7,179.16,11052.6,4,1,1,2,407.3,44,5,225.0,0.0
2724,6.784,8.0,92.0,59.8748,8.8259,XCMG 336-3,206.4,153.0,7494.0,6,3,1,4,131.0,83,27,106.0,1.2
2725,9.972,11.3391311,94.02039737,61.607049358,11.566984413,JCB 360-14,297.4,68.85,15436.0,6,3,1,6,341.0,50,32,79.2,29.3
2726,13.487,20.77966809,89.89022424,157.797146092,12.09824947,Hidromek 390-9,179.8,68.85,7312.9,10,1,1,5,190.3,42,46,31.0,0.6
2727,0.2,10.1390475,41.56227054,80.986395432,8.019770659,Sany 320-2,207.0,143.158,9234.1,6,3,0,3,231.8,98,15,71.0,17.9
2728,11.77,16.50583991,83.64942237,152.334581635,3.126968151,Sany 320-2,31.7,381.768,15436.0,9,1,1,6,413.7,0,0,181.1,0.6
2729,7.924,13.55705111,80.44129238,176.101137826,5.847583151,JCB 390-10,211.8,71.748,8916.2,6,2,1,2,139.5,83,19,31.0,1.5
2730,9.193,7.67125613,83.53515451,127.365851657,10.091944112,JCB 390-10,96.8,68.85,5559.1,5,0,0,3,148.5,77,28,63.1,0.0
2731,14.973,7.03561656,92.02598292,119.56096013,8.891259103,Hidromek 390-4,84.2,238.702,9841.2,8,1,1,5,338.9,73,33,66.8,0.0
2732,11.573,20.45236777,87.66802332,232.46,8.102959676,XCMG 336-3,199.5,68.85,7004.4,6,2,1,1,56.0,98,6,76.0,3.5
2733,10.248,1.93212842,93.02377142,107.644505071,9.493895858,Hidromek 390-9,191.6,235.726,15436.0,9,0,1,1,158.6,15,11,75.4,2.8
2734,12.358,15.03999233,93.11503159,173.01783825,13.311439975,Hidromek 390-9,93.7,267.914,5784.3,8,0,1,3,136.3,78,25,31.0,2.2
2735,21.916,10.79773526,74.65328318,170.467271653,11.617404747,LiuGong 349-6,143.4,195.534,15436.0,11,0,1,5,457.0,6,61,189.6,2.6
2736,7.619,13.53386399,87.47460541,105.094540536,6.049007719,JCB 390-10,190.7,111.956,4678.5,10,1,1,4,56.0,94,48,123.7,14.0
2737,14.797,16.17741095,87.16893522,96.773635121,8.344500066,XCMG 336-3,143.8,489.596,15436.0,8,1,1,2,379.2,5,30,247.9,0.4
2738,18.471,28.03761963,85.86718119,232.46,9.643125041,Sany 320-1,209.6,159.971,15436.0,8,1,1,5,211.8,0,68,172.4,0.7
2739,5.555,12.52981305,26.33981833,0.8,9.571557542,XCMG 336-8,220.7,68.85,5964.3,7,2,0,3,56.0,36,0,103.1,1.4
2740,11.001,17.17113742,71.24137649,97.366961005,8.500753181,Hidromek 390-4,70.6,349.979,9360.3,6,1,1,3,228.1,62,1,103.5,1.8
2741,12.905,15.68470306,94.28463612,46.909362151,9.908327499,Hidromek 390-4,42.3,243.305,9840.1,7,1,1,3,233.5,63,21,59.5,44.9
2742,13.665,23.47893702,95.79477633,3.980360304,10.485372546,XCMG 336-3,240.7,421.137,13565.0,10,1,0,3,56.0,48,17,52.0,0.0
2743,9.32,16.85591321,75.3689856,29.504436114,13.356746135,Hidromek 390-9,208.7,362.289,13604.1,11,1,1,3,457.0,70,34,189.1,13.5
2744,18.501,12.63497146,85.81867275,75.758297361,2.889224623,Hidromek 390-9,278.1,68.85,8544.0,6,0,1,4,128.9,41,32,84.4,0.0
2745,10.163,5.70242034,87.59088998,28.556899222,4.264845232,Hidromek 390-4,186.2,101.738,4681.1,10,0,1,1,134.6,47,14,31.0,1.8
2746,10.477,23.54160649,74.03538301,42.356456171,11.707651023,Sany 320-1,45.7,243.465,15436.0,8,0,1,6,216.9,10,39,132.2,3.5
2747,9.333,13.0,87.0,83.3751,8.9334,XCMG 336-8,147.1,372.861,5470.0,7,2,1,3,100.0,43,16,94.0,0.2
2748,9.212,13.0,87.0,37.625,4.0843,Sany 320-1,205.2,112.2,5630.0,4,0,1,4,120.0,0,29,115.0,0.5
2749,8.905,23.27748289,96.0127486,88.458704895,6.564126146,Sany 320-2,200.8,68.85,8103.6,9,0,1,4,173.2,25,8,31.0,10.8
2750,10.556,15.81977123,95.44201344,93.664116468,3.129011002,Sany 320-1,470.4,99.646,9670.4,4,1,1,2,159.7,98,44,31.0,60.6
2751,13.644,23.0,77.0,46.0,3.3714,Sany 320-2,113.7,304.725,13086.0,7,1,1,6,328.0,32,54,224.0,0.0
2752,16.141,5.31398277,97.38326864,25.012277819,11.223493473,Hidromek 390-9,102.6,322.921,15436.0,9,1,1,3,457.0,1,17,205.6,2.3
2753,9.893,8.75823358,97.80598453,119.09257499,13.502807098,JCB 390-10,220.8,68.85,9592.6,7,1,1,2,56.0,98,12,31.0,3.5
2754,12.949,7.13811187,82.03946531,210.940351958,12.7052279,XCMG 336-8,176.4,165.467,15022.6,7,1,1,6,73.6,50,46,146.8,0.0
2755,8.166,19.78056431,78.64311432,115.588240777,3.606791528,Sany 320-1,227.3,68.85,7382.7,7,1,1,2,96.6,95,10,97.4,7.9
2756,12.679,13.46917783,80.44350286,44.053835629,2.486338696,Sany 320-1,204.5,68.85,4691.6,8,3,1,3,56.0,39,21,132.3,46.4
2757,12.743,1.16321588,81.60518669,76.333245021,3.146521998,XCMG 336-3,199.1,139.925,5908.2,7,0,1,2,98.6,98,28,31.0,27.8
2758,15.265,7.75404149,99.64862378,73.274133935,14.3591,Hidromek 390-9,203.5,68.85,9851.6,4,0,1,3,127.3,35,29,40.2,0.0
2759,13.133,8.0,92.0,138.4998,10.5459,LiuGong 349-6,332.7,149.175,7029.0,8,3,0,4,193.0,71,0,90.0,39.3
2760,9.985,14.02561463,85.81238571,3.889745455,11.415062784,LiuGong 349-6,398.4,102.137,10074.2,9,3,0,4,56.0,92,39,61.7,23.7
2761,20.502,30.5710128,66.87685191,76.277032279,11.027185951,Hidromek 390-4,141.8,233.17,12829.6,7,0,1,1,320.0,6,57,110.7,0.0
2762,9.71,10.17733693,75.08167695,69.049273429,4.606912677,Sany 320-2,212.7,178.34,6845.4,5,1,1,2,72.4,53,0,31.0,0.0
2763,16.516,13.77054437,89.09657748,232.46,12.870882718,Hidromek 390-9,210.4,207.453,14606.7,5,0,1,6,457.0,9,48,31.0,2.1
2764,10.562,3.93667291,88.42813482,94.762958566,10.531171424,LiuGong 349-6,184.3,109.576,9561.6,4,0,1,4,186.0,62,23,31.0,2.8
2765,10.235,14.5407953,92.66074152,35.081430128,10.882997794,LiuGong 349-6,60.5,181.778,8788.0,10,1,1,6,262.3,86,25,67.9,47.1
2766,16.215,28.46845647,80.9537025,232.46,7.144376005,Hidromek 390-4,124.7,420.541,9546.2,9,1,1,6,437.4,9,65,280.0,1.4
2767,12.266,10.97372799,69.39496392,82.564106898,7.824371739,XCMG 336-3,202.2,68.85,7267.8,6,2,0,2,56.0,98,15,31.0,0.2
2768,9.011,7.78510733,80.30091836,77.383396035,7.404941588,XCMG 336-8,187.4,76.298,8461.7,6,2,1,2,138.0,23,0,51.2,0.1
2769,20.911,14.5639595,85.0572392,209.701813045,11.480496972,Hidromek 390-4,100.1,354.072,15436.0,8,1,1,6,335.9,0,35,142.3,0.8
2770,19.567,17.49243429,89.46167727,208.001521649,12.48999861,Hidromek 390-4,38.4,419.07,15436.0,8,1,1,5,457.0,0,64,148.5,0.4
2771,8.855,31.50938063,100.0,119.334278735,4.370236531,LiuGong 349-6,422.2,215.564,7730.8,8,3,0,3,185.4,55,39,31.0,59.1
2772,10.843,18.07871127,87.68540582,232.46,10.570691962,LiuGong 360-13,273.9,308.751,7501.5,6,2,1,1,318.9,79,27,54.3,62.9
2773,21.199,12.93327051,87.12749568,232.46,8.000545681,Hidromek 390-9,328.0,368.729,14171.7,8,0,1,5,412.4,28,48,280.0,0.0
2774,19.217,2.53801716,88.36938373,142.697947432,14.3591,LiuGong 349-6,152.6,545.7,15436.0,11,1,1,6,457.0,5,68,239.1,0.0
2775,22.093,12.22116199,91.30491083,31.658712077,11.69739899,Hidromek 390-9,86.5,362.81,15436.0,11,1,1,5,450.4,0,37,172.8,0.0
2776,20.371,13.08586794,70.99699902,226.880438713,12.414584791,Sany 320-1,65.2,270.689,15436.0,8,1,1,4,457.0,98,45,271.5,10.4
2777,10.714,18.54287041,89.08591353,83.117247059,8.727317629,Hidromek 390-4,192.8,393.553,10165.5,4,1,1,5,457.0,0,37,274.8,0.0
2778,10.859,9.19734706,75.80742724,92.904123953,8.223102326,LiuGong 349-6,229.7,68.85,6660.4,6,3,0,5,146.9,5,21,58.5,2.8
2779,12.369,66.71116178,47.80948049,62.737800951,13.25191139,Hidromek 390-4,374.7,152.988,6897.3,7,2,0,2,132.9,34,23,67.8,34.5
2780,8.005,11.54891404,82.64117572,79.633116671,4.133424266,Sany 320-2,209.9,122.239,7822.5,9,2,1,5,75.7,42,21,31.0,5.0
2781,20.301,7.77324809,85.31549044,103.538263502,8.563192283,XCMG 336-3,163.1,212.409,4151.9,11,1,1,6,56.0,5,30,142.9,4.8
2782,22.103,26.86470839,84.68987693,227.369474534,13.184557112,Hidromek 390-9,188.6,285.942,15436.0,8,0,1,5,457.0,0,68,280.0,0.0
2783,9.437,15.17897711,84.35258147,50.295323819,12.002773879,Hidromek 390-4,204.9,356.154,11054.1,6,2,1,4,100.1,45,14,31.0,1.6
2784,8.881,11.0,89.0,95.2499,10.7251,LiuGong 349-6,208.7,203.15,4667.0,8,1,1,3,103.0,29,29,63.0,0.5
2785,10.215,13.95223797,74.30035159,68.334210532,7.861685423,Sany 320-1,203.9,116.273,13907.4,8,0,0,3,351.5,11,68,50.5,29.3
2786,8.166,21.79216244,92.39327637,96.879306231,1.597274146,Sany 320-1,189.7,201.983,4470.4,6,1,1,2,56.0,98,46,122.4,2.4
2787,9.596,19.17601387,68.6912227,13.934922541,1.2,XCMG 336-3,214.4,68.85,4441.6,9,2,0,2,56.0,75,0,31.0,8.6
2788,14.067,17.8878132,100.0,15.57880137,3.875814042,XCMG 336-8,139.8,127.387,4582.9,8,0,1,4,375.4,33,43,31.0,8.6
2789,9.139,3.90031867,91.10334294,60.478981517,5.93660203,Hidromek 390-4,218.4,224.666,7775.0,10,1,1,3,102.1,52,0,55.5,2.1
2790,10.808,10.67515837,96.46109624,32.422850022,11.908650852,Hidromek 390-9,250.3,76.106,4486.8,8,2,1,2,56.0,56,33,78.3,62.9
2791,13.582,36.74842524,88.27751417,40.451329036,6.721346199,JCB 390-10,201.7,169.635,5530.2,9,2,1,1,154.7,34,42,69.5,2.3
2792,10.351,25.5971777,62.25901101,73.626487118,9.867682321,XCMG 336-3,154.5,68.85,6283.5,7,2,1,4,195.9,98,23,126.1,1.6
2793,21.723,5.82588101,81.21716831,97.8240625,14.3591,Hidromek 390-9,193.0,161.361,13732.9,7,3,1,6,87.9,98,55,120.8,1.2
2794,22.148,18.33765456,92.91641308,232.46,10.630672062,Hidromek 390-4,106.6,344.859,15421.2,7,0,1,6,457.0,51,33,272.3,0.9
2795,11.471,17.60718944,87.20215318,44.53846423,2.386275968,JCB 390-10,199.7,68.85,5551.1,6,3,0,3,56.0,47,0,80.0,7.0
2796,9.422,18.31826745,90.96654312,29.885715953,5.460936319,Hidromek 390-4,196.3,518.997,4647.8,9,2,1,1,119.0,57,19,87.2,4.2
2797,9.738,5.32623131,89.21011697,94.255888094,2.061080853,Hidromek 390-9,197.2,68.85,8983.3,6,1,0,4,112.2,56,52,31.0,56.5
2798,11.932,16.57541508,89.4633324,39.063522789,12.212685922,XCMG 336-8,153.1,361.467,15436.0,6,0,1,3,297.7,35,1,257.3,0.6
2799,9.364,5.0,95.0,84.4999,9.0239,XCMG 336-3,242.9,221.85,7124.0,7,2,1,3,154.0,59,29,99.0,1.2
2800,11.215,26.75056336,98.81362101,82.838855365,12.549225549,Hidromek 390-4,191.1,430.629,5228.8,10,1,1,4,390.8,1,33,31.0,44.7
2801,11.566,9.16906717,86.66822178,42.050220556,13.99680745,Hidromek 390-9,208.9,117.315,12477.7,11,1,1,5,109.5,52,33,53.3,0.0
2802,9.056,17.5106258,83.49884862,0.8,11.069856757,XCMG 336-3,207.8,286.994,9600.1,7,2,1,3,226.8,71,11,31.0,13.5
2803,14.589,11.37300611,85.97172969,26.212945423,9.779373382,Sany 320-2,192.2,149.047,10615.3,9,0,1,2,429.1,66,16,37.0,0.0
2804,16.111,7.4630764,93.43313215,118.874173721,12.800582071,Hidromek 390-4,252.5,356.806,15436.0,6,1,1,5,457.0,65,39,171.7,3.2
2805,7.979,8.19248542,18.0,90.715387526,10.08985267,Sany 320-2,175.6,68.85,3197.5,7,2,1,5,56.0,59,9,121.5,3.4
2806,8.3,24.1,75.9,60.9,7.2,JCB 390-10,211.4,291.55,6029.0,7,2,1,2,141.0,62,29,63.0,0.0
2807,11.24,19.0,81.0,32.8749,2.9248,Sany 320-1,202.5,365.925,14414.0,11,1,1,4,457.0,57,50,183.0,1.5
2808,20.771,11.20480395,79.96621421,232.46,13.176817783,LiuGong 349-6,298.2,472.254,15436.0,5,0,1,4,457.0,4,68,224.3,0.0
2809,6.1,13.1,86.9,47.9,7.8,Hidromek 390-9,189.9,156.825,6938.0,10,1,1,1,312.0,29,29,31.0,0.0
2810,9.446,11.50593116,88.69818287,115.450727021,8.730156099,XCMG 336-3,198.0,94.908,10304.9,10,2,1,4,245.9,53,28,31.0,0.0
2811,21.742,13.72838278,89.64696446,35.143061837,14.147496991,Sany 320-1,200.3,197.657,15436.0,8,0,1,1,331.4,77,43,204.4,0.0
2812,22.148,16.68252852,82.34191656,74.441058963,6.203496135,Hidromek 390-4,206.9,379.607,15436.0,8,0,1,6,457.0,7,51,179.8,0.4
2813,9.1,9.9,90.1,80.2,8.8,Hidromek 390-9,189.9,265.2,4912.0,7,1,1,1,133.0,38,37,40.0,2.0
2814,15.916,20.01819804,88.39755264,42.030963249,4.81687854,XCMG 336-8,204.7,136.6,7740.0,7,2,1,1,273.8,58,0,109.4,0.8
2815,11.925,24.51479045,83.72728246,43.148632713,2.727509388,LiuGong 349-6,56.2,297.783,7538.0,6,0,1,5,215.9,8,41,55.2,0.0
2816,11.857,25.02277427,58.21916216,58.414713199,4.385106913,Sany 320-1,31.7,113.907,7221.9,6,1,1,3,194.8,44,19,31.0,13.5
2817,20.057,18.66257787,82.18853221,232.46,11.121269687,Hidromek 390-9,138.7,397.908,15436.0,11,0,1,5,457.0,49,37,251.3,0.0
2818,19.298,12.68785457,90.18696976,133.387444055,11.382130242,Sany 320-2,109.4,185.388,9011.3,9,3,1,4,307.2,61,36,164.6,0.0
2819,22.148,16.42507581,78.05462339,232.46,14.182622282,LiuGong 349-6,246.4,267.009,15436.0,8,0,1,5,457.0,0,68,160.3,0.0
2820,10.109,14.95236345,89.3024927,66.386423513,10.16949295,Sany 320-2,345.8,274.994,5441.7,10,3,1,4,153.8,65,37,77.5,1.4
2821,10.448,9.52038093,36.3358343,73.082044814,8.890162585,Hidromek 390-4,178.2,145.615,7743.8,6,1,1,6,154.6,98,27,31.0,1.5
2822,2.683,15.66230272,87.39341269,89.447947701,4.536684627,LiuGong 349-6,388.4,360.082,6306.3,5,0,1,4,342.4,3,29,49.9,0.0
